Radial grid size: 150	Angular grid size: 80	Radial substeps: 80

Q: 1.00000e28 mol/s	Parent dissociative lifetime: 1.33000e6 s	Parent total lifetime: 1.33000e6 s	Parent outflow velocity: 5.00000e2 m/s
Parent cross sectional area: 3.00000e-20 m^2	Fragment total lifetime: 2.60000e6 s	Fragment velocity: 8.00000e2 m/s
Parent destruction level: 99.0%	Fragment destruction level: 95.0%

Collision sphere radius: 1.50000e2 km
Coma radius: 7.06906e6 km
Max grid extent: 2.16772e7 km

r (meters)											volume density (1/m^3)
1.1781390592559677362442017e8,	1.0013826583317464447020484e0,	5.6917496595167547638993710e4
1.1781390592559677362442017e8,	1.0406525665016190806966279e0,	5.3337827361032788758166134e4
1.1781390592559677362442017e8,	1.0799224746714912726019975e0,	5.0042469816983975761104375e4
1.1781390592559677362442017e8,	1.1191923828413639085965769e0,	4.7001916933941472962033004e4
1.1781390592559677362442017e8,	1.1584622910112361005019466e0,	4.4190768733161705313250422e4
1.1781390592559677362442017e8,	1.1977321991811087364965260e0,	4.1587051985190693812910467e4
1.1781390592559677362442017e8,	1.2370021073509809284018957e0,	3.9171667142550693824887276e4
1.1781390592559677362442017e8,	1.2762720155208535643964751e0,	3.6927935101089060481172055e4
1.1781390592559677362442017e8,	1.3155419236907257563018447e0,	3.4841223022603109711781144e4
1.1781390592559677362442017e8,	1.3548118318605983922964242e0,	3.2898633372268523089587688e4
1.1781390592559677362442017e8,	1.3940817400304705842017938e0,	3.1088744005378859583288431e4
1.1781390592559677362442017e8,	1.4333516482003432201963733e0,	2.9401389910001831594854593e4
1.1781390592559677362442017e8,	1.4726215563702154121017429e0,	2.7827479307915844401577488e4
1.1781390592559677362442017e8,	1.5118914645400880480963224e0,	2.6358838401338372932514176e4
1.1781390592559677362442017e8,	1.5511613727099602400016920e0,	2.4988080247983463777927682e4
1.1781390592559677362442017e8,	1.5904312808798328759962715e0,	2.3708494141853556357091293e4
1.1781390592559677362442017e8,	1.6297011890497050679016411e0,	2.2513952541289338114438578e4
1.1781390592559677362442017e8,	1.6689710972195777038962206e0,	2.1398833074509610014501959e4
1.1781390592559677362442017e8,	1.7082410053894498958015902e0,	2.0357953511448151402873918e4
1.1781390592559677362442017e8,	1.7475109135593225317961696e0,	1.9386517856511614809278399e4
1.1781390592559677362442017e8,	1.7867808217291947237015393e0,	1.8480071920455186045728624e4
1.1781390592559677362442017e8,	1.8260507298990673596961187e0,	1.7634466894928704277845100e4
1.1781390592559677362442017e8,	1.8653206380689395516014883e0,	1.6845829598159987654071301e4
1.1781390592559677362442017e8,	1.9045905462388121875960678e0,	1.6110538196577594135305844e4
1.1781390592559677362442017e8,	1.9438604544086843795014374e0,	1.5425202341553818769170903e4
1.1781390592559677362442017e8,	1.9831303625785567934514120e0,	1.4786646795193564685177989e4
1.1781390592559677362442017e8,	2.0224002707484292074013865e0,	1.4191897753414070393773727e4
1.1781390592559677362442017e8,	2.0616701789183018433959660e0,	1.3638171205759796066558920e4
1.1781390592559677362442017e8,	2.1009400870881744793905455e0,	1.3122862795992425162694417e4
1.1781390592559677362442017e8,	2.1402099952580462272067052e0,	1.2643538762104701163480058e4
1.1781390592559677362442017e8,	2.1794799034279188632012847e0,	1.2197927636339929449604824e4
1.1781390592559677362442017e8,	2.2187498115977914991958642e0,	1.1783912473373799002729356e4
1.1781390592559677362442017e8,	2.2580197197676641351904436e0,	1.1399523447422172466758639e4
1.1781390592559677362442017e8,	2.2972896279375358830066034e0,	1.1042930717029146762797609e4
1.1781390592559677362442017e8,	2.3365595361074085190011829e0,	1.0712437500766445737099275e4
1.3195670804160533845424652e8,	1.9634954084936206974987272e-2,	4.5498130843492178246378899e6
1.3195670804160533845424652e8,	5.8904862254808620924961815e-2,	1.4951574997834095265716314e6
1.3195670804160533845424652e8,	9.8174770424681034874936358e-2,	8.7950427201383211649954319e5
1.3195670804160533845424652e8,	1.3744467859455344882491090e-1,	6.1500663271430064924061298e5
1.3195670804160533845424652e8,	1.7671458676442586277488545e-1,	4.6796317792758112773299217e5
1.3195670804160533845424652e8,	2.1598449493429827672485999e-1,	3.7442354398938926169648767e5
1.3195670804160533845424652e8,	2.5525440310417069067483453e-1,	3.0973700822025293018668890e5
1.3195670804160533845424652e8,	2.9452431127404310462480908e-1,	2.6238066534396953647956252e5
1.3195670804160533845424652e8,	3.3379421944391551857478362e-1,	2.2624597864626915543340147e5
1.3195670804160533845424652e8,	3.7306412761378793252475816e-1,	1.9779253051153471460565925e5
1.3195670804160533845424652e8,	4.1233403578366034647473271e-1,	1.7482663542147766565904021e5
1.3195670804160533845424652e8,	4.5160394395353276042470725e-1,	1.5591655793875068775378168e5
1.3195670804160533845424652e8,	4.9087385212340517437468179e-1,	1.4008813443121066666208208e5
1.3195670804160533845424652e8,	5.3014376029327758832465634e-1,	1.2665553018647369754035026e5
1.3195670804160533845424652e8,	5.6941366846315000227463088e-1,	1.1512195258623854897450656e5
1.3195670804160533845424652e8,	6.0868357663302241622460542e-1,	1.0511875625146848324220628e5
1.3195670804160533845424652e8,	6.4795348480289483017457997e-1,	9.6366667800833994988352060e4
1.3195670804160533845424652e8,	6.8722339297276724412455451e-1,	8.8650290634226796100847423e4
1.3195670804160533845424652e8,	7.2649330114263965807452905e-1,	8.1800869516492428374476731e4
1.3195670804160533845424652e8,	7.6576320931251207202450360e-1,	7.5684352581662169541232288e4
1.3195670804160533845424652e8,	8.0503311748238448597447814e-1,	7.0192943437451234785839915e4
1.3195670804160533845424652e8,	8.4430302565225689992445268e-1,	6.5239007951460640470031649e4
1.3195670804160533845424652e8,	8.8357293382212931387442723e-1,	6.0750603639773544273339212e4
1.3195670804160533845424652e8,	9.2284284199200172782440177e-1,	5.6668148562011803733184934e4
1.3195670804160533845424652e8,	9.6211275016187414177437631e-1,	5.2941904216140639618970454e4
1.3195670804160533845424652e8,	1.0013826583317464447020484e0,	4.9530048940438595309387892e4
1.3195670804160533845424652e8,	1.0406525665016190806966279e0,	4.6397185729624703526496887e4
1.3195670804160533845424652e8,	1.0799224746714912726019975e0,	4.3513173739142715930938721e4
1.3195670804160533845424652e8,	1.1191923828413639085965769e0,	4.0852203815074135491158813e4
1.3195670804160533845424652e8,	1.1584622910112361005019466e0,	3.8392059995832016284111887e4
1.3195670804160533845424652e8,	1.1977321991811087364965260e0,	3.6113524186289032513741404e4
1.3195670804160533845424652e8,	1.2370021073509809284018957e0,	3.3999892122918528912123293e4
1.3195670804160533845424652e8,	1.2762720155208535643964751e0,	3.2036576663577612634981051e4
1.3195670804160533845424652e8,	1.3155419236907257563018447e0,	3.0210780241916632803622633e4
1.3195670804160533845424652e8,	1.3548118318605983922964242e0,	2.8511222631170505337649956e4
1.3195670804160533845424652e8,	1.3940817400304705842017938e0,	2.6927913382166945666540414e4
1.3195670804160533845424652e8,	1.4333516482003432201963733e0,	2.5451960725207998621044680e4
1.3195670804160533845424652e8,	1.4726215563702154121017429e0,	2.4075410558323426812421530e4
1.3195670804160533845424652e8,	1.5118914645400880480963224e0,	2.2791110530155365268001333e4
1.3195670804160533845424652e8,	1.5511613727099602400016920e0,	2.1592595269800178357400000e4
1.3195670804160533845424652e8,	1.5904312808798328759962715e0,	2.0473989597044670517789200e4
1.3195670804160533845424652e8,	1.6297011890497050679016411e0,	1.9429927125422425888245925e4
1.3195670804160533845424652e8,	1.6689710972195777038962206e0,	1.8455482095943119929870591e4
1.3195670804160533845424652e8,	1.7082410053894498958015902e0,	1.7546112591005574358860031e4
1.3195670804160533845424652e8,	1.7475109135593225317961696e0,	1.6697613508768259634962305e4
1.3195670804160533845424652e8,	1.7867808217291947237015393e0,	1.5906077854968989413464442e4
1.3195670804160533845424652e8,	1.8260507298990673596961187e0,	1.5167865052980696418671869e4
1.3195670804160533845424652e8,	1.8653206380689395516014883e0,	1.4479575099358664374449290e4
1.3195670804160533845424652e8,	1.9045905462388121875960678e0,	1.3838027511636919371085241e4
1.3195670804160533845424652e8,	1.9438604544086843795014374e0,	1.3240244133385564055060968e4
1.3195670804160533845424652e8,	1.9831303625785567934514120e0,	1.2683434980470121445250697e4
1.3195670804160533845424652e8,	2.0224002707484292074013865e0,	1.2164986431232515315059572e4
1.3195670804160533845424652e8,	2.0616701789183018433959660e0,	1.1682451179452971700811759e4
1.3195670804160533845424652e8,	2.1009400870881744793905455e0,	1.1233539479286668210988864e4
1.3195670804160533845424652e8,	2.1402099952580462272067052e0,	1.0816111312847695444361307e4
1.3195670804160533845424652e8,	2.1794799034279188632012847e0,	1.0428169201319540661643259e4
1.3195670804160533845424652e8,	2.2187498115977914991958642e0,	1.0067851457901942922035232e4
1.3195670804160533845424652e8,	2.2580197197676641351904436e0,	9.7334257450168570358073339e3
1.3195670804160533845424652e8,	2.2972896279375358830066034e0,	9.4232828493126562534598634e3
1.3195670804160533845424652e8,	2.3365595361074085190011829e0,	9.1359306271141485922271386e3
1.4779726264380022883415222e8,	1.9634954084936206974987272e-2,	3.9679049672479717992246151e6
1.4779726264380022883415222e8,	5.8904862254808620924961815e-2,	1.3042054300215181428939104e6
1.4779726264380022883415222e8,	9.8174770424681034874936358e-2,	7.6721539203076937701553106e5
1.4779726264380022883415222e8,	1.3744467859455344882491090e-1,	5.3647837784633622504770756e5
1.4779726264380022883415222e8,	1.7671458676442586277488545e-1,	4.0818979394985642284154892e5
1.4779726264380022883415222e8,	2.1598449493429827672485999e-1,	3.2657378520627965917810798e5
1.4779726264380022883415222e8,	2.5525440310417069067483453e-1,	2.7012873003834806149825454e5
1.4779726264380022883415222e8,	2.9452431127404310462480908e-1,	2.2880309004885616013780236e5
1.4779726264380022883415222e8,	3.3379421944391551857478362e-1,	1.9726806037551839835941792e5
1.4779726264380022883415222e8,	3.7306412761378793252475816e-1,	1.7243502005730324890464544e5
1.4779726264380022883415222e8,	4.1233403578366034647473271e-1,	1.5239015669334994163364172e5
1.4779726264380022883415222e8,	4.5160394395353276042470725e-1,	1.3588435794199755764566362e5
1.4779726264380022883415222e8,	4.9087385212340517437468179e-1,	1.2206769187434985360596329e5
1.4779726264380022883415222e8,	5.3014376029327758832465634e-1,	1.1034176701108000997919589e5
1.4779726264380022883415222e8,	5.6941366846315000227463088e-1,	1.0027311739661578030791134e5
1.4779726264380022883415222e8,	6.0868357663302241622460542e-1,	9.1540078987068118294700980e4
1.4779726264380022883415222e8,	6.4795348480289483017457997e-1,	8.3898962391331486287526786e4
1.4779726264380022883415222e8,	6.8722339297276724412455451e-1,	7.7161810725410527084022760e4
1.4779726264380022883415222e8,	7.2649330114263965807452905e-1,	7.1181363119144312804564834e4
1.4779726264380022883415222e8,	7.6576320931251207202450360e-1,	6.5840639587109544663690031e4
1.4779726264380022883415222e8,	8.0503311748238448597447814e-1,	6.1045570609839691314846277e4
1.4779726264380022883415222e8,	8.4430302565225689992445268e-1,	5.6719680918575526447966695e4
1.4779726264380022883415222e8,	8.8357293382212931387442723e-1,	5.2800188837990470346994698e4
1.4779726264380022883415222e8,	9.2284284199200172782440177e-1,	4.9235099746378808049485087e4
1.4779726264380022883415222e8,	9.6211275016187414177437631e-1,	4.5981009687959296570625156e4
1.4779726264380022883415222e8,	1.0013826583317464447020484e0,	4.3001424165134209033567458e4
1.4779726264380022883415222e8,	1.0406525665016190806966279e0,	4.0265455935386089549865574e4
1.4779726264380022883415222e8,	1.0799224746714912726019975e0,	3.7746805214240805071312934e4
1.4779726264380022883415222e8,	1.1191923828413639085965769e0,	3.5422952784961395082063973e4
1.4779726264380022883415222e8,	1.1584622910112361005019466e0,	3.3274515367200874607078731e4
1.4779726264380022883415222e8,	1.1977321991811087364965260e0,	3.1284725905528066505212337e4
1.4779726264380022883415222e8,	1.2370021073509809284018957e0,	2.9439010964533383230445907e4
1.4779726264380022883415222e8,	1.2762720155208535643964751e0,	2.7724644323489115777192637e4
1.4779726264380022883415222e8,	1.3155419236907257563018447e0,	2.6130460930205223121447489e4
1.4779726264380022883415222e8,	1.3548118318605983922964242e0,	2.4646619130283772392431274e4
1.4779726264380022883415222e8,	1.3940817400304705842017938e0,	2.3264401897995627223281190e4
1.4779726264380022883415222e8,	1.4333516482003432201963733e0,	2.1976049910852452740073204e4
1.4779726264380022883415222e8,	1.4726215563702154121017429e0,	2.0774620908885681274114177e4
1.4779726264380022883415222e8,	1.5118914645400880480963224e0,	1.9653870988026752456789836e4
1.4779726264380022883415222e8,	1.5511613727099602400016920e0,	1.8608154386760961642721668e4
1.4779726264380022883415222e8,	1.5904312808798328759962715e0,	1.7632339005159694352187216e4
1.4779726264380022883415222e8,	1.6297011890497050679016411e0,	1.6721735398677181365201250e4
1.4779726264380022883415222e8,	1.6689710972195777038962206e0,	1.5872037358264964495901950e4
1.4779726264380022883415222e8,	1.7082410053894498958015902e0,	1.5079272458313040260691196e4
1.4779726264380022883415222e8,	1.7475109135593225317961696e0,	1.4339761153544020999106579e4
1.4779726264380022883415222e8,	1.7867808217291947237015393e0,	1.3650083158845976868178695e4
1.4779726264380022883415222e8,	1.8260507298990673596961187e0,	1.3007049970671587288961746e4
1.4779726264380022883415222e8,	1.8653206380689395516014883e0,	1.2407682498706348269479349e4
1.4779726264380022883415222e8,	1.9045905462388121875960678e0,	1.1849192881041633881977759e4
1.4779726264380022883415222e8,	1.9438604544086843795014374e0,	1.1328969659993730601854622e4
1.4779726264380022883415222e8,	1.9831303625785567934514120e0,	1.0844565600555259152315557e4
1.4779726264380022883415222e8,	2.0224002707484292074013865e0,	1.0393687538397945900214836e4
1.4779726264380022883415222e8,	2.0616701789183018433959660e0,	9.9741877470612962497398257e3
1.4779726264380022883415222e8,	2.1009400870881744793905455e0,	9.5840564115820925508160144e3
1.4779726264380022883415222e8,	2.1402099952580462272067052e0,	9.2214148855886433011619374e3
1.4779726264380022883415222e8,	2.1794799034279188632012847e0,	8.8845094886324750405037776e3
1.4779726264380022883415222e8,	2.2187498115977914991958642e0,	8.5717056689126911805942655e3
1.4779726264380022883415222e8,	2.2580197197676641351904436e0,	8.2814824130859506112756208e3
1.4779726264380022883415222e8,	2.2972896279375358830066034e0,	8.0124268298401648280560039e3
1.4779726264380022883415222e8,	2.3365595361074085190011829e0,	7.7632288682322769091115333e3
1.6553937400524684786796570e8,	1.9634954084936206974987272e-2,	3.4507057463123700581490993e6
1.6553937400524684786796570e8,	5.8904862254808620924961815e-2,	1.1345029506436083465814590e6
1.6553937400524684786796570e8,	9.8174770424681034874936358e-2,	6.6744233182701573241502047e5
1.6553937400524684786796570e8,	1.3744467859455344882491090e-1,	4.6672008296756609342992306e5
1.6553937400524684786796570e8,	1.7671458676442586277488545e-1,	3.5510586769939371151849627e5
1.6553937400524684786796570e8,	2.1598449493429827672485999e-1,	2.8409058277732768328860402e5
1.6553937400524684786796570e8,	2.5525440310417069067483453e-1,	2.3497228502772533101961017e5
1.6553937400524684786796570e8,	2.9452431127404310462480908e-1,	1.9900765354313826537691057e5
1.6553937400524684786796570e8,	3.3379421944391551857478362e-1,	1.7156120022204722044989467e5
1.6553937400524684786796570e8,	3.7306412761378793252475816e-1,	1.4994604403584927786141634e5
1.6553937400524684786796570e8,	4.1233403578366034647473271e-1,	1.3249723969276557909324765e5
1.6553937400524684786796570e8,	4.5160394395353276042470725e-1,	1.1812806417421124933753163e5
1.6553937400524684786796570e8,	4.9087385212340517437468179e-1,	1.0609905035438986669760197e5
1.6553937400524684786796570e8,	5.3014376029327758832465634e-1,	9.5889557532006045221351087e4
1.6553937400524684786796570e8,	5.6941366846315000227463088e-1,	8.7122425410060415742918849e4
1.6553937400524684786796570e8,	6.0868357663302241622460542e-1,	7.9517761365026482963003218e4
1.6553937400524684786796570e8,	6.4795348480289483017457997e-1,	7.2863513304071544553153217e4
1.6553937400524684786796570e8,	6.8722339297276724412455451e-1,	6.6996120295635584625415504e4
1.6553937400524684786796570e8,	7.2649330114263965807452905e-1,	6.1787431369709920545574278e4
1.6553937400524684786796570e8,	7.6576320931251207202450360e-1,	5.7135644463776632619556040e4
1.6553937400524684786796570e8,	8.0503311748238448597447814e-1,	5.2958894010875221283640712e4
1.6553937400524684786796570e8,	8.4430302565225689992445268e-1,	4.9190625542655652679968625e4
1.6553937400524684786796570e8,	8.8357293382212931387442723e-1,	4.5776201755377172958105803e4
