r_kms,column_density_per_cm2
443603.9203920392,1436659571791.6843
444533.8233823382,1434943323001.605
445463.72637263726,1433233312576.3552
446393.62936293625,1431529366330.7937
447323.5323532353,1429831313229.377
448253.43534353434,1428138985515.7493
449183.3383338333,1426452218855.0645
450113.24132413237,1424770852491.2358
451043.1443144314,1423094729421.762
451973.0473047305,1421423696593.376
452902.9502950295,1419757605122.5952
453832.85328532854,1418096310546.517
454762.7562756276,1416439673111.395
455692.65926592663,1414787558110.6245
456622.5622562256,1413139836292.1602
457552.46524652466,1411496384373.4688
458482.3682368237,1409857085742.22
459412.2712271227,1408221831513.1196
460342.17421742174,1406590522436.191
461272.0772077208,1404963075737.3423
462201.9801980198,1403339423382.8928
463131.8831883188,1401719498908.325
464061.78617861785,1400103236387.1191
464991.6891689169,1398490570443.4727
465921.59215921594,1396881436265.289
466851.4951495149,1395275769617.4434
467781.398139814,1393673506855.3328
468711.301130113,1392074584938.7292
469641.204120412,1390478941445.9358
470571.10711071105,1388886514588.2644
471501.0101010101,1387297243224.843
472430.91309130914,1385711066877.7717
473360.8160816081,1384127925747.6284
474290.71907190717,1382547760729.3516
475220.6220622062,1380970513428.5054
476150.52505250525,1379396126177.9456
477080.42804280424,1377824542054.9058
478010.3310331033,1376255704898.5178
478940.2340234023,1374689559327.7852
479870.1370137013,1373126050760.0354
480800.04000400036,1371565125429.8694
481729.9429942994,1370006730408.6304
482659.84598459845,1368450813624.426
483589.74897489743,1366897323882.726
484519.6519651965,1365346210887.5696
485449.5549554955,1363797425263.4207
486379.45794579457,1362250918577.7097
487309.36093609355,1360706643364.1013
488239.26392639265,1359164553146.546
489169.1669166917,1357624602464.1646
490099.0699069907,1356086746897.034
491028.9728972897,1354550943092.9385
491958.8758875888,1353017148795.1804
492888.7788778878,1351485322871.5273
493818.6818681868,1349955425344.419
494748.58485848585,1348427417422.5386
495678.4878487849,1346901261533.9084
496608.39083908394,1345376921360.6538
497538.2938293829,1343854361875.633
498468.19681968197,1342333549381.146
499398.099809981,1340814451549.9766
500328.00280028,1339297037469.0464
501257.90579057904,1337781277686.0388
502187.8087808781,1336267144259.3638
503117.7117711771,1334754610811.9333
504047.6147614761,1333243652589.273
504977.51775177516,1331734246522.596
505907.4207420742,1330226371297.551
506837.32373237325,1328720007429.5032
507767.22672267223,1327215137346.323
508697.1297129713,1325711745479.8645
509627.0327032703,1324209818367.4976
510556.9356935693,1322709344765.3608
511486.83868386835,1321210315775.3513
512416.7416741674,1319712724988.4192
513346.64466446644,1318216568647.5623
514276.5476547654,1316721845835.37
515206.45064506447,1315228558693.5999
516136.3536353635,1313736712687.356
517066.25662566256,1312246316936.5815
517996.15961596154,1310757384658.169
518926.0626062606,1309269933804.8335
519855.96559655963,1307783988090.3062
520785.8685868587,1306299579582.0684
521715.77157715766,1304816754291.8293
522645.6745674567,1303335562650.8848
523575.57755775575,1301856054656.325
524505.4805480548,1300378279851.507
525435.3835383538,1298902287318.2017
526365.2865286529,1297428125668.5752
527295.1895189519,1295955843037.0088
528225.0925092509,1294485487071.7415
529154.9954995499,1293017104926.3328
530084.898489849,1291550743250.9448
531014.801480148,1290086448183.4272
531944.704470447,1288624265340.2058
532874.6074607461,1287164239806.962
533804.5104510451,1285706416129.099
534734.413441344,1284250838301.9854
535664.3164316431,1282797549760.9612
536594.2194219421,1281346593371.1094
537524.1224122412,1279898011416.763
538454.0254025402,1278451845590.7583
539383.9283928393,1277008136983.4019
540313.8313831383,1275566926071.1497
541243.7343734372,1274128252704.977
542173.6373637364,1272692156098.429
543103.5403540354,1271258674815.3232
544033.4433443344,1269827846757.0942
